video_id,author,published_at,updated_at,like_count,text,Comments
Jiwo0EqlVfg,@MdNaeem-o7b,2024-08-02T05:28:00Z,2024-08-02T05:28:00Z,0,সাংবাদিকরা মুখ খুলে না ।,Journalists do not open their mouths.
Jiwo0EqlVfg,@MahimBapari-qj2vo,2024-08-02T02:01:22Z,2024-08-02T02:01:22Z,0,পুলিশ  মেয়েদের গায়ে হাত তুলছে,The police are raising their hands on the girls
Jiwo0EqlVfg,@hp8371,2024-08-02T00:16:40Z,2024-08-02T00:16:40Z,0,Police gulo shob jamat shibirer,Police gulo shob jamat shibirer
U5JlzrZQQgU,@JamunaTVbd,2024-07-31T13:20:10Z,2024-07-31T13:20:10Z,2,"Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>","Join WhatsApp - <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>"
U5JlzrZQQgU,@masumaakther91,2024-08-01T00:02:45Z,2024-08-01T00:02:45Z,0,যমুনা টেলিভিশনের সাংবাদিক কৃতজ্ঞতা জানাই আন্তরিক শুভেচ্ছা রইল ভাই ❤❤❤❤❤❤❤❤❤❤❤❤,Journalist of Jamuna Television thank you and best wishes brother ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤
U5JlzrZQQgU,@MdShahadat-x9c,2024-07-31T17:21:15Z,2024-07-31T17:21:15Z,0,💪💪💪💪💪,💪💪💪💪💪
U5JlzrZQQgU,@emonkhan808,2024-07-31T16:55:31Z,2024-07-31T16:55:31Z,2,যমুনা টিভি কে ধন্যবাদ সবার পক্ষে থেকে। ❤❤❤।<br>সব ত্যথ তুলে ধরার জন্য। ❤,Thanks to Jamuna TV from everyone. ❤❤❤.<br>To highlight all the facts. ❤
U5JlzrZQQgU,@mdkhairul9055,2024-07-31T15:37:40Z,2024-07-31T15:37:40Z,0,জেগে ওঠো সারা বাংলাদেশের জনগণ <br>রেমিটেন্স পাঠানো বন্ধ করুন প্রবাসী ভাই ও বোনেরা,Wake up all the people of Bangladesh <br>stop sending remittances brothers and sisters in diaspora
U5JlzrZQQgU,@RohitulIslam-fm7ke,2024-07-31T14:57:28Z,2024-07-31T14:57:28Z,0,আদ্য করো না অসাধারণ মানুষ রাস্তায় নামার জন্য,Don't do it today for extraordinary people to take to the streets
U5JlzrZQQgU,@RohitulIslam-fm7ke,2024-07-31T14:57:05Z,2024-07-31T14:57:05Z,0,আদ্য করো না অসাধারণ মানুষ রাস্তায় নামার জন্য,Don't do it today for extraordinary people to take to the streets
U5JlzrZQQgU,@RohitulIslam-fm7ke,2024-07-31T14:56:37Z,2024-07-31T14:56:37Z,0,Baat to Karo na Koi sadharan public ke Rasta na Mar Jana,Baat to Karo na Koi sadharan public ke Rasta na Mar Jana
U5JlzrZQQgU,@chowdhury6644,2024-07-31T13:51:27Z,2024-07-31T13:51:27Z,0,Salute all teachers who support our students,Salute all teachers who support our students
U5JlzrZQQgU,@চাঁদেরআলো-দ৯ভ,2024-07-31T13:16:58Z,2024-07-31T13:16:58Z,0,হাজার কোটি স্যালুট শিক্ষক আইনজীবীদের কে,Millions of salutes to teachers and lawyers
U5JlzrZQQgU,@narayandas-dj9pg,2024-07-31T12:53:29Z,2024-07-31T12:53:29Z,0,"<a href=""http://www.youtube.com/results?search_query=%23bnp"">#bnp</a><a href=""http://www.youtube.com/results?search_query=%23jammat"">#jammat</a> boycott 👎🤬🤬😡😡<br>🔴","<a href=""http://www.youtube.com/results?search_query=%23bnp"">#bnp</a><a href=""http://www.youtube.com/results?search_query=%23jammat"">#jammat</a> boycott 👎🤬🤬😡😡<br>🔴"
U5JlzrZQQgU,@MDJalal-gp9dw,2024-07-31T12:52:02Z,2024-07-31T12:52:02Z,0,👍👍,👍👍
U5JlzrZQQgU,@fmqatartv..5763,2024-07-31T12:17:17Z,2024-07-31T12:17:17Z,1,"জোরপূর্বকভাবে কথা বলা থামাইতে পারবেন, কিন্তু মনে পোষা ঘৃণা আর ক্ষোভ সরাবেন কিভাবে?🙂","You can forcefully stop talking, but how do you remove hatred and anger from your heart?🙂"
U5JlzrZQQgU,@mahabubalam-by8tg,2024-07-31T12:10:45Z,2024-07-31T12:10:45Z,0,পড়াশোনা বন্ধ থাকুক দশ বছর।কারন এই মেধাবীরা হবে ভবিষ্যতের মতিউর বেনজীর।,Let studies stop for ten years. Because these geniuses will be the future Matiur Benzir.
U5JlzrZQQgU,@mdtitumir7306,2024-07-31T12:09:20Z,2024-07-31T12:09:20Z,1,"দল দাস এবং অমানুষ ব্যতীত সকল মানুষরাই এই আন্দোলনের পক্ষে, এই হত্যাকাণ্ডের বিপক্ষে","All human beings except Daal Das and Inhumans are for this movement, against this killing"
U5JlzrZQQgU,@BDDailyNews2024,2024-07-31T12:09:11Z,2024-07-31T12:09:11Z,15,"বাংলাদেশ ছাত্র আন্দোলন সফল হোক,আর যেনো কেনো মায়ের বুক খালি না হয়😢😢😢<br> কে কে একমত???","May the Bangladesh student movement be successful, and why should the mother's chest not be empty😢😢😢<br> Who agrees???"
U5JlzrZQQgU,@ShuvoHasan-xw6ig,2024-07-31T12:08:45Z,2024-07-31T12:08:45Z,0,❤❤,❤❤
U5JlzrZQQgU,@nipanipa2262,2024-07-31T12:08:17Z,2024-07-31T12:08:17Z,17,হাজার কোটি সেলুট শিক্ষক এবং আইনজীবীদের।,Thousands salute teachers and lawyers.
U5JlzrZQQgU,@BidyutBidyut-q4d,2024-07-31T12:07:42Z,2024-07-31T12:07:42Z,0,Avabe sikkhok r avivabok agiya asla ata aro sphoj hobe,Avabe sikkhok r avivabok agiya asla ata aro sphoj hobe
U5JlzrZQQgU,@masum1060,2024-07-31T12:06:09Z,2024-07-31T12:06:09Z,16,এমন শিক্ষক দের সম্মান জানাই,I respect such teachers
LqyCA3-Yqeg,@JamunaTVbd,2024-07-31T12:30:16Z,2024-07-31T12:30:16Z,11,"Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>","Join Telegram - <a href=""https://t.me/JamunaTelevisionOfficial"">https://t.me/JamunaTelevisionOfficial</a>"
LqyCA3-Yqeg,@tygghfgggurr,2024-10-31T19:02:01Z,2024-10-31T19:02:01Z,0,জাতীয় পার্টি দুই নৌকা পা দিয়েছে এখন ঠেলা সামলাও 😅,Jatiya Party has stepped on two boats now handle the push 😅
LqyCA3-Yqeg,@Rafid_Babu,2024-09-18T18:17:11Z,2024-09-18T18:17:11Z,0,জাতীয় পার্টি জিন্দাবাদ জিএম কাদের জিন্দাবাদ,Jatiya Party Zindabad GM Quader Zindabad
LqyCA3-Yqeg,@jamalahmed7303,2024-08-24T04:29:02Z,2024-08-24T04:29:02Z,1,❤জাতীয় পার্টি জিন্দাবাদ ❤,Long live National Party
LqyCA3-Yqeg,@mdamranhossain396,2024-08-06T13:14:02Z,2024-08-06T13:14:02Z,0,এখন মনে হয়  ছাত্রদের পক্ষে নেয়া ভুল ছিল,Now it seems that it was a mistake on the part of the students
LqyCA3-Yqeg,@masudnur364,2024-08-06T07:52:56Z,2024-08-06T07:52:56Z,0,"তোরাই তো বড় কালপ্রিট,  তোদের  জন্যই দেশের আজ বেহাল দশা।","You are the big time, because of you, the country is in a bad state today."
LqyCA3-Yqeg,@MdMamun-k9u,2024-08-06T04:00:12Z,2024-08-06T04:00:12Z,0,জাতীয় পার্টি একটা সিট পাওয়ার যোগ্য নাই,Jatiya Party is not eligible for a seat
LqyCA3-Yqeg,@MohammadShahalam-x3p,2024-08-04T10:20:06Z,2024-08-04T10:20:06Z,0,ছাড়তে হবে খমতা ঢাকায় আসো জনতা হাসিনার দিন সেষ জনগণের বাংলাদেশ,"We have to leave Khamta, come to Dhaka, Janata Hasina's day is over, people's Bangladesh"
LqyCA3-Yqeg,@MDARAHIM-bm5fm,2024-08-03T06:26:40Z,2024-08-03T06:26:40Z,0,গৃহপালিত জাতীয় পার্টির লজ্জা সরেম নাতাকলে অবিলবে পদত্যাগ কর,Resign without delay in the disgraceful drama of the domesticated Jatiya Party
LqyCA3-Yqeg,@ghfg3049,2024-08-02T21:57:38Z,2024-08-02T21:57:38Z,0,জি এম কাদেরের কথা রাইট,GM Quader is right
LqyCA3-Yqeg,@hmraaz,2024-08-02T12:10:39Z,2024-08-02T12:10:39Z,0,সুবিধাবাদী...  পথ খোলা রাখছে👽,Opportunist... paving the way👽
LqyCA3-Yqeg,@MdMorsed-f3z,2024-08-02T06:49:40Z,2024-08-02T06:49:40Z,0,অভিনয় না করে জনগণের কাছে ক্ষমা চেয়ে সংসদ থেকে পদত্যাগ করুন তা না হলে বাংলার জনগণ কাউকে ছাড়বে না,Apologize to the people instead of acting and resign from the parliament otherwise the people of Bengal will not spare anyone
LqyCA3-Yqeg,@abdulrahman-fh3pj,2024-07-31T17:42:19Z,2024-07-31T17:42:19Z,0,Salute g m kader k,Salute g m kader k
LqyCA3-Yqeg,@abdulrahman-fh3pj,2024-07-31T17:41:49Z,2024-07-31T17:41:49Z,0,Sattroleague Db joreto sob vangchur korer jonno dayee,Sattroleague Db joreto sob vangchur korer jonno dayee
LqyCA3-Yqeg,@armansharif1785,2024-07-31T16:57:59Z,2024-07-31T16:57:59Z,0,গণহত্যার জন্য এরাও দায়ী। এদেরও বিচারের আওতায় আনা হবে,They are also responsible for genocide. They will also be brought under justice
LqyCA3-Yqeg,@MdAziz-fm3de,2024-07-31T16:54:50Z,2024-07-31T16:54:50Z,0,হাঁচা কথা কুইল,Hacha talk quill
LqyCA3-Yqeg,@moyenulislam6592,2024-07-31T16:47:52Z,2024-07-31T16:47:52Z,0,তোমার মতো গ্রহপালিত নহে<br>রংপুরে গৌরব আবু সাইদ,Not a planet like you<br> Gaurab Abu Saeed in Rangpur
LqyCA3-Yqeg,@Itsmissyuri,2024-07-31T16:38:50Z,2024-07-31T16:38:50Z,0,Mu mu,Mu mu
LqyCA3-Yqeg,@rafiqulislam6422,2024-07-31T16:38:13Z,2024-07-31T16:38:13Z,0,গৃহপালিত দলের নেতাও কথা বলে,The leader of the domesticated party also speaks
LqyCA3-Yqeg,@MdJubayer-e4w,2024-07-31T16:15:32Z,2024-07-31T16:15:32Z,0,ধিক্কার জানায় এসব নেতা খেতা,Shame on these leaders
0k7SL1Jl0xU,@JamunaTVbd,2024-07-31T11:37:56Z,2024-07-31T11:37:56Z,7,"Join WhatsApp- <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>","Join WhatsApp- <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>"
0k7SL1Jl0xU,@MD.Manaf5i,2024-08-05T03:44:20Z,2024-08-05T03:44:20Z,0,This is Sigma TV 🗿🗿🗿,This is Sigma TV 🗿🗿🗿
0k7SL1Jl0xU,@AnamikaQueen-t7c,2024-08-04T13:39:48Z,2024-08-04T13:39:48Z,0,টিকটক এ দেখছি,Watching on Tiktok
0k7SL1Jl0xU,@adnanhossainjihad5789,2024-08-04T09:26:59Z,2024-08-04T09:26:59Z,0,Sigma tv❤,Sigma tv❤
0k7SL1Jl0xU,@MdMaruf-ml8uf,2024-08-04T08:11:58Z,2024-08-04T08:11:58Z,1,"<a href=""http://www.youtube.com/results?search_query=%23stepdownhasina"">#stepdownhasina</a>","<a href=""http://www.youtube.com/results?search_query=%23stepdownhasina"">#stepdownhasina</a>"
0k7SL1Jl0xU,@KawsarAhmed-st7tt,2024-08-04T08:00:06Z,2024-08-04T08:00:06Z,0,Jamuna tv respect,Jamuna tv respect
0k7SL1Jl0xU,@MeherajHossain-t4e,2024-08-03T21:33:55Z,2024-08-03T21:33:55Z,0,Jamuna Tv🫡🗿,Jamuna Tv🫡🗿
0k7SL1Jl0xU,@صدامحسين-ظ7ص,2024-08-03T21:04:41Z,2024-08-03T21:04:41Z,0,ঠিক কথা বলেছেন আপনাকে স্যালুট জানাই তোমাদের পাশে থাকতে পারলাম না আমরা দূর প্রবাস থেকে দোয়া করি আল্লাহ তায়ালা আমাদের সবাইকে ভালো রাখে,"You are right, I salute you. I could not be with you. We pray from far away."
0k7SL1Jl0xU,@artsy9ihal,2024-08-03T17:49:16Z,2024-08-03T17:49:16Z,0,Jamuna tv🎉🎉🎉🎉,Jamuna tv🎉🎉🎉🎉
0k7SL1Jl0xU,@MdNilKhan-u3r,2024-08-03T16:35:58Z,2024-08-03T16:35:58Z,0,❤❤❤,❤❤❤
0k7SL1Jl0xU,@JoinalHazari-fy8id,2024-08-03T15:47:43Z,2024-08-03T15:47:43Z,0,❤❤❤❤❤❤,❤❤❤❤❤❤
0k7SL1Jl0xU,@RayanHasan-iy9zq,2024-08-03T15:31:41Z,2024-08-03T15:31:41Z,0,😂😂😂,😂😂😂
0k7SL1Jl0xU,@Mayaa_ahh,2024-08-02T13:09:18Z,2024-08-02T13:09:18Z,1,"&quot;গুজব ছড়াতে নিষেধ করছে সরকার,কিন্তু গুজব সরকারি ছড়াচ্ছে &quot; সেই 👏🏼👏🏼👏🏼👏🏼 সেলুট যমুনা টেলিভিশন","""Government prohibits spreading rumours, but the government spreads rumours"" That 👏🏼👏🏼👏🏼👏🏼 Salute Jamuna Television"
0k7SL1Jl0xU,@abdurrazzakkhan2038,2024-08-02T09:46:30Z,2024-08-02T09:46:30Z,0,অবৈধ সরকারের পদত্যাগ সহ সকল শিক্ষক ও ছাত্র ছাতীদের জেল থেকে মুক্ত করুন,Release all teachers and students from jail including resignation of illegal government
0k7SL1Jl0xU,@AlaminYt-k1k,2024-08-02T08:28:48Z,2024-08-02T08:28:48Z,0,😮😮😮😮😮,😮😮😮😮😮
0k7SL1Jl0xU,@BINODON626,2024-08-02T00:40:06Z,2024-08-02T00:40:06Z,0,তাদের চোখ মুখ লাল কেনো। তারা কি সবজি সেবন করে,Why are their eyes and face red? Do they eat vegetables?
0k7SL1Jl0xU,@MehediHasan-y9p,2024-07-31T20:34:16Z,2024-07-31T20:34:16Z,1,Jamuna tv sotto kotha bolar jonno dhonnobad,Jamuna tv sotto kotha bolar jonno dhonnobad
0k7SL1Jl0xU,@RifatMolla-rt1vm,2024-07-31T15:46:55Z,2024-07-31T15:46:55Z,0,ঠিক ঠিক,exactly right
0k7SL1Jl0xU,@mdjaberhosen-d4i,2024-07-31T14:37:03Z,2024-07-31T14:37:03Z,0,Salute sir,Salute sir
0k7SL1Jl0xU,@upgrader2025,2024-07-31T14:20:44Z,2024-07-31T14:20:44Z,0,jamuna TV agiye jaw,Jamuna TV is going to Jaw
wwg91XdP5Bc,@JamunaTVbd,2024-07-31T11:38:01Z,2024-07-31T11:38:01Z,5,"Join WhatsApp- <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>","Join WhatsApp- <a href=""https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F"">https://whatsapp.com/channel/0029VakgKm5LdQeemosdqc0F</a>"
wwg91XdP5Bc,@MdHasiburSheikh-ys3cn,2024-10-17T07:56:27Z,2024-10-17T07:56:27Z,0,এটা ছাত্রদের জোর করে এসএম কামাল খুলনা পুলিশ কমিশনার শেখ সোহেল জোর করে সমন্বয়ক দের প্রেসার দিয়ে সার্কিট হাউজে দেখে নিয়ে জোর করে বিবৃতি দিয়েছে,It forced the students SM Kamal Khulna Police Commissioner Sheikh Sohail forced the coordinators to see the circuit house under pressure and gave a statement.
